code_prefix,country_id,country_code,country_title,region_title,current_rate,billing_term,last_updated,rate_status
"35586972","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587150","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587151","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587174","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587184","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587194","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587224","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587270","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587294","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587322","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587392","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587442","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587482","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587540","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587622","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587652","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587672","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587692","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587722","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587760","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35587790","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588140","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588194","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588222","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588262","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588274","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588294","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588324","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588364","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588372","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588392","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588420","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588440","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588480","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588540","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588590","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588640","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588682","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588692","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588722","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588750","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588770","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35588790","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589140","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589164","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589192","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589224","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589280","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589324","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589422","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589480","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589524","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589562","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"35589590","2","ALB","Albania","","0.3526","30/6","2021-01-01","lower",
"213","3","DZA","Algeria","","0.1524","30/6","2021-01-01","higher",
"2135","3","DZA","Algeria","","1.4283","30/6","2021-01-01","higher",
"2136","3","DZA","Algeria","","0.8628","30/6","2021-01-01","higher",
"2137","3","DZA","Algeria","","0.1596","30/6","2021-01-01","higher",
"21320","3","DZA","Algeria","","0.1601","30/6","2021-01-01","higher",
"21321","3","DZA","Algeria","","0.1645","30/6","2021-01-01","higher",
"21322","3","DZA","Algeria","","0.1601","30/6","2021-01-01","higher",
"21366","3","DZA","Algeria","","1.2778","30/6","2021-01-01","higher",
"21370","3","DZA","Algeria","","0.1886","30/6","2021-01-01","lower",
"21376","3","DZA","Algeria","","0.1886","30/6","2021-01-01","lower",
"21377","3","DZA","Algeria","","1.2938","30/6","2021-01-01","higher",
"21378","3","DZA","Algeria","","1.2938","30/6","2021-01-01","higher",
"21379","3","DZA","Algeria","","1.2938","30/6","2021-01-01","higher",
"21396","3","DZA","Algeria","","0.1596","30/6","2021-01-01","higher",
"21396190","3","DZA","Algeria","","0.1886","30/6","2021-01-01","lower",
"21396191","3","DZA","Algeria","","0.1886","30/6","2021-01-01","lower",
"21396192","3","DZA","Algeria","","0.1886","30/6","2021-01-01","lower",
"1684","4","ASM","American Samoa","","0.097","30/6","2021-01-01","lower",
"1684252","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684254","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684256","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684258","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684272","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684731","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684733","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684770","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","higher",
"1684782","4","ASM","American Samoa","American Samoa","0.0861","30/6","2021-01-01","lower",
"376","5","AND","Andorra","","0.0718","30/6","2021-01-01","higher",
"3763","5","AND","Andorra","","0.4862","30/6","2021-01-01","higher",
"3764","5","AND","Andorra","","0.0859","30/6","2021-01-01","higher",
"3765","5","AND","Andorra","","0.2229","30/6","2021-01-01","higher",
"3766","5","AND","Andorra","","0.4862","30/6","2021-01-01","higher",
"244","6","AGO","Angola","","0.1284","30/6","2021-01-01","higher",
"24491","6","AGO","Angola","","0.2328","30/6","2021-01-01","lower",
"24492","6","AGO","Angola","","0.3747","30/6","2021-01-01","higher",
"24493","6","AGO","Angola","","0.3747","30/6","2021-01-01","higher",
"24494","6","AGO","Angola","","0.3747","30/6","2021-01-01","higher",
"24499","6","AGO","Angola","","0.2328","30/6","2021-01-01","lower",
"1264","7","AIA","Anguilla","","0.4093","30/6","2021-01-01","higher",
"1264222","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264235","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264297","7","AIA","Anguilla","","0.4469","30/6","2021-01-01","higher",
"1264333","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264461","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264462","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264469","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264476","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264497","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264498","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264536","7","AIA","Anguilla","The Valley","0.4719","30/6","2021-01-01","higher",
"1264537","7","AIA","Anguilla","The Valley","0.4719","30/6","2021-01-01","higher",
"1264543","7","AIA","Anguilla","","0.4316","30/6","2021-01-01","higher",
"1264581","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264582","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264583","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264584","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264724","7","AIA","Anguilla","The Valley","0.3362","30/6","2021-01-01","higher",
"1264729","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"1264772","7","AIA","Anguilla","The Valley","0.4942","30/6","2021-01-01","higher",
"672","8","ATA","Antarctica","","4.2084","30/6","2021-01-01","higher",
"6721","8","ATA","Antarctica","","4.0311","30/6","2021-01-01","higher",
"6723","8","ATA","Antarctica","","3.6799","30/6","2021-01-01","higher",
"67210","8","ATA","Antarctica","","3.8333","30/6","2021-01-01","higher",
"67211","8","ATA","Antarctica","","3.8333","30/6","2021-01-01","higher",
"67212","8","ATA","Antarctica","","3.8333","30/6","2021-01-01","lower",
"67213","8","ATA","Antarctica","","3.8333","30/6","2021-01-01","higher",
"672145","8","ATA","Antarctica","","3.8333","30/6","2021-01-01","higher",
"1268","9","ATG","Antigua and Barbuda","","0.4351","30/6","2021-01-01","higher",
"126872","9","ATG","Antigua and Barbuda","","0.4629","30/6","2021-01-01","higher",
"126877","9","ATG","Antigua and Barbuda","","0.4629","30/6","2021-01-01","higher",
"126878","9","ATG","Antigua and Barbuda","","0.4629","30/6","2021-01-01","higher",
"1268222","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268324","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268404","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268409","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268433","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268446","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268460","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268461","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268462","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268463","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268464","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268468","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268480","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268481","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268482","9","ATG","Antigua and Barbuda","","0.5226","30/6","2021-01-01","higher",
"1268484","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268560","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268561","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268562","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268572","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268686","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268713","9","ATG","Antigua and Barbuda","","0.5226","30/6","2021-01-01","higher",
"1268714","9","ATG","Antigua and Barbuda","","0.5226","30/6","2021-01-01","higher",
"1268715","9","ATG","Antigua and Barbuda","","0.5226","30/6","2021-01-01","higher",
"1268716","9","ATG","Antigua and Barbuda","","0.5565","30/6","2021-01-01","higher",
"1268717","9","ATG","Antigua and Barbuda","","0.5565","30/6","2021-01-01","higher",
"1268718","9","ATG","Antigua and Barbuda","","0.5565","30/6","2021-01-01","higher",
"1268719","9","ATG","Antigua and Barbuda","","0.5565","30/6","2021-01-01","higher",
"1268720","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268721","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268722","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268723","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268724","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268725","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268726","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268727","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268728","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268729","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268730","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268731","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268732","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268734","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268736","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268739","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268764","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268765","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268770","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268771","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268772","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268773","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268774","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268775","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268776","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268778","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268779","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268780","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268781","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268782","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268783","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268784","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268785","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268786","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268788","9","ATG","Antigua and Barbuda","St John's","0.5565","30/6","2021-01-01","higher",
"1268789","9","ATG","Antigua and Barbuda","St John's","0.5666","30/6","2021-01-01","higher",
"1268874","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"1268938","9","ATG","Antigua and Barbuda","St John's","0.5226","30/6","2021-01-01","higher",
"54","10","ARG","Argentina","","0.0497","30/6","2021-01-01","lower",
"549","10","ARG","Argentina","","0.3353","30/6","2021-01-01","lower",
"5411","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54221","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54223","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54230","10","ARG","Argentina","","0.0294","30/6","2021-01-01","higher",
"54232","10","ARG","Argentina","","0.0319","30/6","2019-04-01","unchanged",
"54236","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54237","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54249","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54261","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54264","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54266","10","ARG","Argentina","","0.0392","30/6","2021-01-01","lower",
"54291","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54299","10","ARG","Argentina","","0.0286","30/6","2021-01-01","higher",
"54332","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54336","10","ARG","Argentina","","0.0396","30/6","2021-01-01","lower",
"54341","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54342","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54343","10","ARG","Argentina","","0.0286","30/6","2021-01-01","lower",
"54348","10","ARG","Argentina","","0.0286","30/6","2021-01-01","higher",
"54351","10","ARG","Argentina","","0.0185","30/6","2021-01-01","lower",
"54353","10","ARG","Argentina","","0.0339","30/6","2021-01-01","lower",
"54354","10","ARG","Argentina","","0.0392","30/6","2021-01-01","lower",
"54357","10","ARG","Argentina","","0.0392","30/6","2021-01-01","lower",
"54358","10","ARG","Argentina","","0.0286","30/6","2021-01-01","higher",
"54362","10","ARG","Argentina","","0.0332","30/6","2021-01-01","higher",
"54364","10","ARG","Argentina","","0.0392","30/6","2021-01-01","lower",
"54372","10","ARG","Argentina","","0.0328","30/6","2021-01-01","lower",
